pass,total cost
1898,27.277
1899,27.2766
1900,27.2763
1901,27.276
1902,27.2756
1903,27.2753
1904,27.275
1905,27.2746
1906,27.2743
1907,27.274
1908,27.2736
1909,27.2733
1910,27.273
1911,27.2726
1912,27.2723
1913,27.272
1914,27.2717
1915,27.2713
1916,27.271
1917,27.2707
1918,27.2703
1919,27.27
1920,27.2697
1921,27.2693
1922,27.269
1923,27.2687
1924,27.2684
1925,27.268
1926,27.2677
1927,27.2674
1928,27.2671
1929,27.2667
1930,27.2664
1931,27.2661
1932,27.2657
1933,27.2654
1934,27.2651
1935,27.2648
1936,27.2644
1937,27.2641
1938,27.2638
1939,27.2635
1940,27.2631
1941,27.2628
1942,27.2625
1943,27.2622
1944,27.2618
1945,27.2615
1946,27.2612
1947,27.2609
1948,27.2606
1949,27.2602
1950,27.2599
1951,27.2596
1952,27.2593
1953,27.2589
1954,27.2586
1955,27.2583
1956,27.258
1957,27.2577
1958,27.2573
1959,27.257
1960,27.2567
1961,27.2564
1962,27.2561
1963,27.2557
1964,27.2554
1965,27.2551
1966,27.2548
1967,27.2545
1968,27.2542
1969,27.2538
1970,27.2535
1971,27.2532
1972,27.2529
1973,27.2526
1974,27.2522
1975,27.2519
1976,27.2516
1977,27.2513
1978,27.251
1979,27.2507
1980,27.2504
1981,27.25
1982,27.2497
1983,27.2494
1984,27.2491
1985,27.2488
1986,27.2485
1987,27.2481
1988,27.2478
1989,27.2475
1990,27.2472
1991,27.2469
1992,27.2466
1993,27.2463
1994,27.246
1995,27.2456
1996,27.2453
1997,27.245
1998,27.2447
1999,27.2444
2000,27.2441
2001,27.2438
2002,27.2435
2003,27.2432
2004,27.2428
2005,27.2425
2006,27.2422
2007,27.2419
2008,27.2416
2009,27.2413
2010,27.241
2011,27.2407
2012,27.2404
2013,27.2401
2014,27.2398
2015,27.2394
2016,27.2391
2017,27.2388
2018,27.2385
2019,27.2382
2020,27.2379
2021,27.2376
2022,27.2373
2023,27.237
2024,27.2367
2025,27.2364
2026,27.2361
2027,27.2358
2028,27.2355
2029,27.2352
2030,27.2349
2031,27.2345
2032,27.2342
2033,27.2339
2034,27.2336
2035,27.2333
2036,27.233
2037,27.2327
2038,27.2324
2039,27.2321
2040,27.2318
2041,27.2315
2042,27.2312
2043,27.2309
2044,27.2306
2045,27.2303
2046,27.23
2047,27.2297
2048,27.2294
2049,27.2291
2050,27.2288
2051,27.2285
2052,27.2282
2053,27.2279
2054,27.2276
2055,27.2273
2056,27.227
2057,27.2267
2058,27.2264
2059,27.2261
2060,27.2258
2061,27.2255
2062,27.2252
2063,27.2249
2064,27.2246
2065,27.2243
2066,27.224
2067,27.2237
2068,27.2234
2069,27.2231
2070,27.2228
2071,27.2225
2072,27.2222
2073,27.2219
2074,27.2216
2075,27.2213
2076,27.221
2077,27.2208
2078,27.2205
2079,27.2202
2080,27.2199
2081,27.2196
2082,27.2193
2083,27.219
2084,27.2187
2085,27.2184
2086,27.2181
2087,27.2178
2088,27.2175
2089,27.2172
2090,27.2169
2091,27.2166
2092,27.2163
2093,27.2161
2094,27.2158
2095,27.2155
2096,27.2152
2097,27.2149
2098,27.2146
2099,27.2143
2100,27.214
2101,27.2137
2102,27.2134
2103,27.2131
2104,27.2128
2105,27.2126
2106,27.2123
2107,27.212
2108,27.2117
2109,27.2114
2110,27.2111
2111,27.2108
2112,27.2105
2113,27.2102
2114,27.21
2115,27.2097
2116,27.2094
2117,27.2091
2118,27.2088
2119,27.2085
2120,27.2082
2121,27.2079
2122,27.2077
2123,27.2074
2124,27.2071
2125,27.2068
2126,27.2065
2127,27.2062
2128,27.2059
2129,27.2057
2130,27.2054
2131,27.2051
2132,27.2048
2133,27.2045
2134,27.2042
2135,27.2039
2136,27.2037
2137,27.2034
2138,27.2031
2139,27.2028
2140,27.2025
2141,27.2022
2142,27.202
2143,27.2017
2144,27.2014
2145,27.2011
2146,27.2008
2147,27.2005
2148,27.2003
2149,27.2
2150,27.1997
2151,27.1994
2152,27.1991
2153,27.1989
2154,27.1986
2155,27.1983
2156,27.198
2157,27.1977
2158,27.1975
2159,27.1972
2160,27.1969
2161,27.1966
2162,27.1963
2163,27.1961
2164,27.1958
2165,27.1955
2166,27.1952
2167,27.1949
2168,27.1947
2169,27.1944
2170,27.1941
2171,27.1938
2172,27.1935
2173,27.1933
2174,27.193
2175,27.1927
2176,27.1924
2177,27.1922
2178,27.1919
2179,27.1916
2180,27.1913
2181,27.1911
2182,27.1908
2183,27.1905
2184,27.1902
2185,27.19
2186,27.1897
2187,27.1894
2188,27.1891
2189,27.1889
2190,27.1886
2191,27.1883
2192,27.188
2193,27.1878
2194,27.1875
2195,27.1872
2196,27.1869
2197,27.1867
2198,27.1864
2199,27.1861
2200,27.1858
2201,27.1856
2202,27.1853
2203,27.185
2204,27.1848
2205,27.1845
2206,27.1842
2207,27.1839
2208,27.1837
2209,27.1834
2210,27.1831
2211,27.1828
2212,27.1826
2213,27.1823
2214,27.182
2215,27.1818
2216,27.1815
2217,27.1812
2218,27.181
2219,27.1807
2220,27.1804
2221,27.1801
2222,27.1799
2223,27.1796
2224,27.1793
2225,27.1791
2226,27.1788
2227,27.1785
2228,27.1783
2229,27.178
2230,27.1777
2231,27.1775
2232,27.1772
2233,27.1769
2234,27.1767
2235,27.1764
2236,27.1761
2237,27.1759
2238,27.1756
2239,27.1753
2240,27.1751
2241,27.1748
2242,27.1745
2243,27.1743
2244,27.174
2245,27.1737
2246,27.1735
2247,27.1732
2248,27.1729
2249,27.1727
2250,27.1724
2251,27.1721
2252,27.1719
2253,27.1716
2254,27.1714
2255,27.1711
2256,27.1708
2257,27.1706
2258,27.1703
2259,27.17
2260,27.1698
2261,27.1695
2262,27.1692
2263,27.169
2264,27.1687
2265,27.1685
2266,27.1682
2267,27.1679
2268,27.1677
2269,27.1674
2270,27.1671
2271,27.1669
2272,27.1666
2273,27.1664
2274,27.1661
2275,27.1658
2276,27.1656
2277,27.1653
2278,27.1651
2279,27.1648
2280,27.1645
2281,27.1643
2282,27.164
2283,27.1638
2284,27.1635
2285,27.1632
2286,27.163
2287,27.1627
2288,27.1625
2289,27.1622
2290,27.162
2291,27.1617
2292,27.1614
2293,27.1612
2294,27.1609
2295,27.1607
2296,27.1604
2297,27.1601
2298,27.1599
2299,27.1596
2300,27.1594
2301,27.1591
2302,27.1589
2303,27.1586
2304,27.1584
2305,27.1581
2306,27.1578
2307,27.1576
2308,27.1573
2309,27.1571
2310,27.1568
2311,27.1566
2312,27.1563
2313,27.1561
2314,27.1558
2315,27.1555
2316,27.1553
2317,27.155
2318,27.1548
2319,27.1545
2320,27.1543
2321,27.154
2322,27.1538
2323,27.1535
2324,27.1533
2325,27.153
2326,27.1528
2327,27.1525
2328,27.1522
2329,27.152
2330,27.1517
2331,27.1515
2332,27.1512
2333,27.151
2334,27.1507
2335,27.1505
2336,27.1502
2337,27.15
2338,27.1497
2339,27.1495
2340,27.1492
2341,27.149
2342,27.1487
2343,27.1485
2344,27.1482
2345,27.148
2346,27.1477
2347,27.1475
2348,27.1472
2349,27.147
2350,27.1467
2351,27.1465
2352,27.1462
2353,27.146
2354,27.1457
2355,27.1455
2356,27.1452
2357,27.145
2358,27.1447
2359,27.1445
2360,27.1442
2361,27.144
2362,27.1438
2363,27.1435
2364,27.1433
2365,27.143
2366,27.1428
2367,27.1425
2368,27.1423
2369,27.142
2370,27.1418
2371,27.1415
2372,27.1413
2373,27.141
2374,27.1408
2375,27.1405
2376,27.1403
2377,27.1401
2378,27.1398
2379,27.1396
2380,27.1393
2381,27.1391
2382,27.1388
2383,27.1386
2384,27.1383
2385,27.1381
2386,27.1379
2387,27.1376
2388,27.1374
2389,27.1371
2390,27.1369
2391,27.1366
2392,27.1364
2393,27.1361
2394,27.1359
2395,27.1357
2396,27.1354
2397,27.1352
2398,27.1349
2399,27.1347
2400,27.1344
2401,27.1342
2402,27.134
2403,27.1337
2404,27.1335
2405,27.1332
2406,27.133
2407,27.1328
2408,27.1325
2409,27.1323
2410,27.132
2411,27.1318
2412,27.1316
2413,27.1313
2414,27.1311
2415,27.1308
2416,27.1306
2417,27.1304
2418,27.1301
2419,27.1299
2420,27.1296
2421,27.1294
2422,27.1292
2423,27.1289
2424,27.1287
2425,27.1284
2426,27.1282
2427,27.128
2428,27.1277
2429,27.1275
2430,27.1272
2431,27.127
2432,27.1268
2433,27.1265
2434,27.1263
2435,27.1261
2436,27.1258
2437,27.1256
2438,27.1253
2439,27.1251
2440,27.1249
2441,27.1246
2442,27.1244
2443,27.1242
2444,27.1239
2445,27.1237
2446,27.1235
2447,27.1232
2448,27.123
2449,27.1227
2450,27.1225
2451,27.1223
2452,27.122
2453,27.1218
2454,27.1216
2455,27.1213
2456,27.1211
2457,27.1209
2458,27.1206
2459,27.1204
2460,27.1202
2461,27.1199
2462,27.1197
2463,27.1195
2464,27.1192
2465,27.119
2466,27.1188
2467,27.1185
2468,27.1183
2469,27.1181
2470,27.1178
2471,27.1176
2472,27.1174
2473,27.1171
2474,27.1169
2475,27.1167
2476,27.1164
2477,27.1162
2478,27.116
2479,27.1157
2480,27.1155
2481,27.1153
2482,27.115
2483,27.1148
2484,27.1146
2485,27.1144
2486,27.1141
2487,27.1139
2488,27.1137
2489,27.1134
2490,27.1132
2491,27.113
2492,27.1127
2493,27.1125
2494,27.1123
2495,27.1121
2496,27.1118
2497,27.1116
2498,27.1114
2499,27.1111
2500,27.1109
2501,27.1107
2502,27.1105
2503,27.1102
2504,27.11
2505,27.1098
2506,27.1095
2507,27.1093
2508,27.1091
2509,27.1089
2510,27.1086
2511,27.1084
2512,27.1082
2513,27.1079
2514,27.1077
2515,27.1075
2516,27.1073
2517,27.107
2518,27.1068
2519,27.1066
2520,27.1064
2521,27.1061
2522,27.1059
2523,27.1057
2524,27.1055
2525,27.1052
2526,27.105
2527,27.1048
2528,27.1045
2529,27.1043
2530,27.1041
2531,27.1039
2532,27.1036
2533,27.1034
2534,27.1032
2535,27.103
2536,27.1027
2537,27.1025
2538,27.1023
2539,27.1021
2540,27.1019
2541,27.1016
2542,27.1014
2543,27.1012
2544,27.101
2545,27.1007
2546,27.1005
2547,27.1003
2548,27.1001
2549,27.0998
2550,27.0996
2551,27.0994
2552,27.0992
2553,27.099
2554,27.0987
2555,27.0985
2556,27.0983
2557,27.0981
2558,27.0978
2559,27.0976
2560,27.0974
2561,27.0972
2562,27.097
2563,27.0967
2564,27.0965
2565,27.0963
2566,27.0961
2567,27.0958
2568,27.0956
2569,27.0954
2570,27.0952
2571,27.095
2572,27.0947
2573,27.0945
2574,27.0943
2575,27.0941
2576,27.0939
2577,27.0936
2578,27.0934
2579,27.0932
2580,27.093
2581,27.0928
2582,27.0926
2583,27.0923
2584,27.0921
2585,27.0919
2586,27.0917
2587,27.0915
2588,27.0912
2589,27.091
2590,27.0908
2591,27.0906
2592,27.0904
2593,27.0901
2594,27.0899
2595,27.0897
2596,27.0895
2597,27.0893
2598,27.0891
2599,27.0888
2600,27.0886
2601,27.0884
2602,27.0882
2603,27.088
2604,27.0878
2605,27.0875
2606,27.0873
2607,27.0871
2608,27.0869
2609,27.0867
2610,27.0865
2611,27.0862
2612,27.086
2613,27.0858
2614,27.0856
2615,27.0854
2616,27.0852
2617,27.085
2618,27.0847
2619,27.0845
2620,27.0843
2621,27.0841
2622,27.0839
2623,27.0837
2624,27.0835
2625,27.0832
2626,27.083
2627,27.0828
2628,27.0826
2629,27.0824
2630,27.0822
2631,27.082
2632,27.0817
2633,27.0815
2634,27.0813
2635,27.0811
2636,27.0809
2637,27.0807
2638,27.0805
2639,27.0803
2640,27.08
2641,27.0798
2642,27.0796
2643,27.0794
2644,27.0792
2645,27.079
2646,27.0788
2647,27.0786
2648,27.0783
2649,27.0781
2650,27.0779
2651,27.0777
2652,27.0775
2653,27.0773
2654,27.0771
2655,27.0769
2656,27.0767
2657,27.0765
2658,27.0762
2659,27.076
2660,27.0758
2661,27.0756
2662,27.0754
2663,27.0752
2664,27.075
2665,27.0748
2666,27.0746
2667,27.0744
2668,27.0741
2669,27.0739
2670,27.0737
2671,27.0735
2672,27.0733
2673,27.0731
2674,27.0729
2675,27.0727
2676,27.0725
2677,27.0723
2678,27.0721
2679,27.0718
2680,27.0716
2681,27.0714
2682,27.0712
2683,27.071
2684,27.0708
2685,27.0706
2686,27.0704
2687,27.0702
2688,27.07
2689,27.0698
2690,27.0696
2691,27.0694
2692,27.0691
2693,27.0689
2694,27.0687
2695,27.0685
2696,27.0683
2697,27.0681
2698,27.0679
2699,27.0677
2700,27.0675
2701,27.0673
2702,27.0671
2703,27.0669
2704,27.0667
2705,27.0665
2706,27.0663
2707,27.0661
2708,27.0659
2709,27.0657
2710,27.0654
2711,27.0652
2712,27.065
2713,27.0648
2714,27.0646
2715,27.0644
2716,27.0642
2717,27.064
2718,27.0638
2719,27.0636
2720,27.0634
2721,27.0632
2722,27.063
2723,27.0628
2724,27.0626
2725,27.0624
2726,27.0622
2727,27.062
2728,27.0618
2729,27.0616
2730,27.0614
2731,27.0612
2732,27.061
2733,27.0608
2734,27.0606
2735,27.0604
2736,27.0602
2737,27.06
2738,27.0598
2739,27.0595
2740,27.0593
2741,27.0591
2742,27.0589
2743,27.0587
2744,27.0585
2745,27.0583
2746,27.0581
2747,27.0579
2748,27.0577
2749,27.0575
2750,27.0573
2751,27.0571
2752,27.0569
2753,27.0567
2754,27.0565
2755,27.0563
2756,27.0561
2757,27.0559
2758,27.0557
2759,27.0555
2760,27.0553
2761,27.0551
2762,27.0549
2763,27.0547
2764,27.0545
2765,27.0543
2766,27.0541
2767,27.0539
2768,27.0537
2769,27.0535
2770,27.0533
2771,27.0531
2772,27.0529
2773,27.0527
2774,27.0525
2775,27.0523
2776,27.0522
2777,27.052
2778,27.0518
2779,27.0516
2780,27.0514
2781,27.0512
2782,27.051
2783,27.0508
2784,27.0506
2785,27.0504
2786,27.0502
2787,27.05
2788,27.0498
2789,27.0496
2790,27.0494
2791,27.0492
2792,27.049
2793,27.0488
2794,27.0486
2795,27.0484
2796,27.0482
2797,27.048
2798,27.0478
2799,27.0476
2800,27.0474
2801,27.0472
2802,27.047
2803,27.0468
2804,27.0466
2805,27.0464
2806,27.0463
2807,27.0461
2808,27.0459
2809,27.0457
2810,27.0455
2811,27.0453
2812,27.0451
2813,27.0449
2814,27.0447
2815,27.0445
2816,27.0443
2817,27.0441
2818,27.0439
2819,27.0437
2820,27.0435
2821,27.0433
2822,27.0431
2823,27.0429
2824,27.0428
2825,27.0426
2826,27.0424
2827,27.0422
2828,27.042
2829,27.0418
2830,27.0416
2831,27.0414
2832,27.0412
2833,27.041
2834,27.0408
2835,27.0406
2836,27.0404
2837,27.0402
2838,27.0401
2839,27.0399
2840,27.0397
2841,27.0395
2842,27.0393
2843,27.0391
2844,27.0389
2845,27.0387
2846,27.0385
2847,27.0383
2848,27.0381
2849,27.0379
2850,27.0378
2851,27.0376
2852,27.0374
2853,27.0372
2854,27.037
2855,27.0368
2856,27.0366
2857,27.0364
2858,27.0362
2859,27.036
2860,27.0359
2861,27.0357
2862,27.0355
2863,27.0353
2864,27.0351
2865,27.0349
2866,27.0347
2867,27.0345
2868,27.0343
2869,27.0341
2870,27.034
2871,27.0338
2872,27.0336
2873,27.0334
2874,27.0332
2875,27.033
2876,27.0328
2877,27.0326
2878,27.0324
2879,27.0323
2880,27.0321
2881,27.0319
2882,27.0317
2883,27.0315
2884,27.0313
2885,27.0311
2886,27.0309
2887,27.0308
2888,27.0306
2889,27.0304
2890,27.0302
2891,27.03
2892,27.0298
2893,27.0296
2894,27.0294
2895,27.0293
2896,27.0291
2897,27.0289
2898,27.0287
2899,27.0285
2900,27.0283
2901,27.0281
2902,27.0279
2903,27.0278
2904,27.0276
2905,27.0274
2906,27.0272
2907,27.027
2908,27.0268
2909,27.0266
2910,27.0265
2911,27.0263
2912,27.0261
2913,27.0259
2914,27.0257
2915,27.0255
2916,27.0253
2917,27.0252
2918,27.025
2919,27.0248
2920,27.0246
2921,27.0244
2922,27.0242
2923,27.0241
2924,27.0239
2925,27.0237
2926,27.0235
2927,27.0233
2928,27.0231
2929,27.0229
2930,27.0228
2931,27.0226
2932,27.0224
2933,27.0222
2934,27.022
2935,27.0218
2936,27.0217
2937,27.0215
2938,27.0213
2939,27.0211
2940,27.0209
2941,27.0207
2942,27.0206
2943,27.0204
2944,27.0202
2945,27.02
2946,27.0198
2947,27.0197
2948,27.0195
2949,27.0193
2950,27.0191
2951,27.0189
2952,27.0187
2953,27.0186
2954,27.0184
2955,27.0182
2956,27.018
2957,27.0178
2958,27.0177
2959,27.0175
2960,27.0173
2961,27.0171
2962,27.0169
2963,27.0167
2964,27.0166
2965,27.0164
2966,27.0162
2967,27.016
2968,27.0158
2969,27.0157
2970,27.0155
2971,27.0153
2972,27.0151
2973,27.0149
2974,27.0148
2975,27.0146
2976,27.0144
2977,27.0142
2978,27.014
2979,27.0139
2980,27.0137
2981,27.0135
2982,27.0133
2983,27.0131
2984,27.013
2985,27.0128
2986,27.0126
2987,27.0124
2988,27.0122
2989,27.0121
2990,27.0119
2991,27.0117
2992,27.0115
2993,27.0114
2994,27.0112
2995,27.011
2996,27.0108
2997,27.0106
2998,27.0105
2999,27.0103
3000,27.0101
3001,27.0099
3002,27.0098
3003,27.0096
3004,27.0094
3005,27.0092
3006,27.009
3007,27.0089
3008,27.0087
3009,27.0085
3010,27.0083
3011,27.0082
3012,27.008
3013,27.0078
3014,27.0076
3015,27.0074
3016,27.0073
3017,27.0071
3018,27.0069
3019,27.0067
3020,27.0066
3021,27.0064
3022,27.0062
3023,27.006
3024,27.0059
3025,27.0057
3026,27.0055
3027,27.0053
3028,27.0052
3029,27.005
3030,27.0048
3031,27.0046
3032,27.0045
3033,27.0043
3034,27.0041
3035,27.0039
3036,27.0038
3037,27.0036
3038,27.0034
3039,27.0032
3040,27.0031
3041,27.0029
3042,27.0027
3043,27.0025
3044,27.0024
3045,27.0022
3046,27.002
3047,27.0018
3048,27.0017
3049,27.0015
3050,27.0013
3051,27.0011
3052,27.001
3053,27.0008
3054,27.0006
3055,27.0004
3056,27.0003
3057,27.0001
3058,26.9999
3059,26.9998
3060,26.9996
3061,26.9994
3062,26.9992
3063,26.9991
3064,26.9989
3065,26.9987
3066,26.9985
3067,26.9984
3068,26.9982
3069,26.998
3070,26.9979
3071,26.9977
3072,26.9975
3073,26.9973
3074,26.9972
3075,26.997
3076,26.9968
3077,26.9966
3078,26.9965
3079,26.9963
3080,26.9961
3081,26.996
3082,26.9958
3083,26.9956
3084,26.9954
3085,26.9953
3086,26.9951
3087,26.9949
3088,26.9948
3089,26.9946
3090,26.9944
3091,26.9943
3092,26.9941
3093,26.9939
3094,26.9937
3095,26.9936
3096,26.9934
3097,26.9932
3098,26.9931
3099,26.9929
3100,26.9927
3101,26.9926
3102,26.9924
3103,26.9922
3104,26.992
3105,26.9919
3106,26.9917
3107,26.9915
3108,26.9914
3109,26.9912
3110,26.991
3111,26.9909
3112,26.9907
3113,26.9905
3114,26.9903
3115,26.9902
3116,26.99
3117,26.9898
3118,26.9897
3119,26.9895
3120,26.9893
3121,26.9892
3122,26.989
3123,26.9888
3124,26.9887
3125,26.9885
3126,26.9883
3127,26.9882
3128,26.988
3129,26.9878
3130,26.9877
3131,26.9875
3132,26.9873
3133,26.9872
3134,26.987
3135,26.9868
3136,26.9867
3137,26.9865
3138,26.9863
3139,26.9862
3140,26.986
3141,26.9858
3142,26.9857
3143,26.9855
3144,26.9853
3145,26.9852
3146,26.985
3147,26.9848
3148,26.9847
3149,26.9845
3150,26.9843
3151,26.9842
3152,26.984
3153,26.9838
3154,26.9837
3155,26.9835
3156,26.9833
3157,26.9832
3158,26.983
3159,26.9828
3160,26.9827
3161,26.9825
3162,26.9823
3163,26.9822
3164,26.982
3165,26.9818
3166,26.9817
3167,26.9815
3168,26.9813
3169,26.9812
3170,26.981
3171,26.9808
3172,26.9807
3173,26.9805
3174,26.9804
3175,26.9802
3176,26.98
3177,26.9799
3178,26.9797
3179,26.9795
3180,26.9794
3181,26.9792
3182,26.979
3183,26.9789
3184,26.9787
3185,26.9785
3186,26.9784
3187,26.9782
3188,26.9781
3189,26.9779
3190,26.9777
3191,26.9776
3192,26.9774
3193,26.9772
3194,26.9771
3195,26.9769
3196,26.9768
3197,26.9766
3198,26.9764
3199,26.9763
3200,26.9761
3201,26.9759
3202,26.9758
3203,26.9756
3204,26.9755
3205,26.9753
3206,26.9751
3207,26.975
3208,26.9748
3209,26.9746
3210,26.9745
3211,26.9743
3212,26.9742
3213,26.974
3214,26.9738
3215,26.9737
3216,26.9735
3217,26.9734
3218,26.9732
3219,26.973
3220,26.9729
3221,26.9727
3222,26.9725
3223,26.9724
3224,26.9722
3225,26.9721
3226,26.9719
3227,26.9717
3228,26.9716
3229,26.9714
3230,26.9713
3231,26.9711
3232,26.9709
3233,26.9708
3234,26.9706
3235,26.9705
3236,26.9703
3237,26.9701
3238,26.97
3239,26.9698
3240,26.9697
3241,26.9695
3242,26.9693
3243,26.9692
3244,26.969
3245,26.9689
3246,26.9687
3247,26.9685
3248,26.9684
3249,26.9682
3250,26.9681
3251,26.9679
3252,26.9677
3253,26.9676
3254,26.9674
3255,26.9673
3256,26.9671
3257,26.967
3258,26.9668
3259,26.9666
3260,26.9665
3261,26.9663
3262,26.9662
3263,26.966
3264,26.9658
3265,26.9657
3266,26.9655
3267,26.9654
3268,26.9652
3269,26.9651
3270,26.9649
3271,26.9647
3272,26.9646
3273,26.9644
3274,26.9643
3275,26.9641
3276,26.964
3277,26.9638
3278,26.9636
3279,26.9635
3280,26.9633
3281,26.9632
3282,26.963
3283,26.9629
3284,26.9627
3285,26.9625
3286,26.9624
3287,26.9622
3288,26.9621
3289,26.9619
3290,26.9618
3291,26.9616
3292,26.9614
3293,26.9613
3294,26.9611
3295,26.961
3296,26.9608
3297,26.9607
3298,26.9605
3299,26.9604
3300,26.9602
3301,26.96
3302,26.9599
3303,26.9597
3304,26.9596
3305,26.9594
3306,26.9593
3307,26.9591
3308,26.959
3309,26.9588
3310,26.9586
3311,26.9585
3312,26.9583
3313,26.9582
3314,26.958
3315,26.9579
3316,26.9577
3317,26.9576
3318,26.9574
3319,26.9573
3320,26.9571
3321,26.9569
3322,26.9568
3323,26.9566
3324,26.9565
3325,26.9563
3326,26.9562
3327,26.956
3328,26.9559
3329,26.9557
3330,26.9556
3331,26.9554
3332,26.9553
3333,26.9551
3334,26.9549
3335,26.9548
3336,26.9546
3337,26.9545
3338,26.9543
3339,26.9542
3340,26.954
3341,26.9539
3342,26.9537
3343,26.9536
3344,26.9534
3345,26.9533
3346,26.9531
3347,26.953
3348,26.9528
3349,26.9527
3350,26.9525
3351,26.9523
3352,26.9522
3353,26.952
3354,26.9519
3355,26.9517
3356,26.9516
3357,26.9514
3358,26.9513
3359,26.9511
3360,26.951
3361,26.9508
3362,26.9507
3363,26.9505
3364,26.9504
3365,26.9502
3366,26.9501
3367,26.9499
3368,26.9498
3369,26.9496
3370,26.9495
3371,26.9493
3372,26.9492
3373,26.949
3374,26.9489
3375,26.9487
3376,26.9486
3377,26.9484
3378,26.9483
3379,26.9481
3380,26.948
3381,26.9478
3382,26.9477
3383,26.9475
3384,26.9474
3385,26.9472
3386,26.9471
3387,26.9469
3388,26.9468
3389,26.9466
3390,26.9465
3391,26.9463
3392,26.9462
3393,26.946
3394,26.9459
3395,26.9457
3396,26.9456
3397,26.9454
3398,26.9453
3399,26.9451
3400,26.945
3401,26.9448
3402,26.9447
3403,26.9445
3404,26.9444
3405,26.9442
3406,26.9441
3407,26.9439
3408,26.9438
3409,26.9436
3410,26.9435
3411,26.9433
3412,26.9432
3413,26.943
3414,26.9429
3415,26.9427
3416,26.9426
3417,26.9424
3418,26.9423
3419,26.9421
3420,26.942
3421,26.9418
3422,26.9417
3423,26.9415
3424,26.9414
3425,26.9412
3426,26.9411
3427,26.941
3428,26.9408
3429,26.9407
3430,26.9405
3431,26.9404
3432,26.9402
3433,26.9401
3434,26.9399
3435,26.9398
3436,26.9396
3437,26.9395
3438,26.9393
3439,26.9392
3440,26.939
3441,26.9389
3442,26.9387
3443,26.9386
3444,26.9385
3445,26.9383
3446,26.9382
3447,26.938
3448,26.9379
3449,26.9377
3450,26.9376
3451,26.9374
3452,26.9373
3453,26.9371
3454,26.937
3455,26.9368
3456,26.9367
3457,26.9366
3458,26.9364
3459,26.9363
3460,26.9361
3461,26.936
3462,26.9358
3463,26.9357
3464,26.9355
3465,26.9354
3466,26.9352
3467,26.9351
3468,26.935
3469,26.9348
3470,26.9347
3471,26.9345
3472,26.9344
3473,26.9342
3474,26.9341
3475,26.9339
3476,26.9338
3477,26.9337
3478,26.9335
3479,26.9334
3480,26.9332
3481,26.9331
3482,26.9329
3483,26.9328
3484,26.9326
3485,26.9325
3486,26.9324
3487,26.9322
3488,26.9321
3489,26.9319
3490,26.9318
3491,26.9316
3492,26.9315
3493,26.9313
3494,26.9312
3495,26.9311
3496,26.9309
3497,26.9308
3498,26.9306
3499,26.9305
3500,26.9303
3501,26.9302
3502,26.9301
3503,26.9299
3504,26.9298
3505,26.9296
3506,26.9295
3507,26.9293
3508,26.9292
3509,26.9291
3510,26.9289
3511,26.9288
3512,26.9286
3513,26.9285
3514,26.9283
3515,26.9282
3516,26.9281
3517,26.9279
3518,26.9278
3519,26.9276
3520,26.9275
3521,26.9273
3522,26.9272
3523,26.9271
3524,26.9269
3525,26.9268
3526,26.9266
3527,26.9265
3528,26.9264
3529,26.9262
3530,26.9261
3531,26.9259
3532,26.9258
3533,26.9256
3534,26.9255
3535,26.9254
3536,26.9252
3537,26.9251
3538,26.9249
3539,26.9248
3540,26.9247
3541,26.9245
3542,26.9244
3543,26.9242
3544,26.9241
3545,26.924
3546,26.9238
3547,26.9237
3548,26.9235
3549,26.9234
3550,26.9233
3551,26.9231
3552,26.923
3553,26.9228
3554,26.9227
3555,26.9226
3556,26.9224
3557,26.9223
3558,26.9221
3559,26.922
3560,26.9219
3561,26.9217
3562,26.9216
3563,26.9214
3564,26.9213
3565,26.9212
3566,26.921
3567,26.9209
3568,26.9207
3569,26.9206
3570,26.9205
3571,26.9203
3572,26.9202
3573,26.92
3574,26.9199
3575,26.9198
3576,26.9196
3577,26.9195
3578,26.9193
3579,26.9192
3580,26.9191
3581,26.9189
3582,26.9188
3583,26.9187
3584,26.9185
3585,26.9184
3586,26.9182
3587,26.9181
3588,26.918
3589,26.9178
3590,26.9177
3591,26.9175
3592,26.9174
3593,26.9173
3594,26.9171
3595,26.917
3596,26.9169
3597,26.9167
3598,26.9166
3599,26.9164
3600,26.9163
3601,26.9162
3602,26.916
3603,26.9159
3604,26.9158
3605,26.9156
3606,26.9155
3607,26.9153
3608,26.9152
3609,26.9151
3610,26.9149
3611,26.9148
3612,26.9147
3613,26.9145
3614,26.9144
3615,26.9142
3616,26.9141
3617,26.914
3618,26.9138
3619,26.9137
3620,26.9136
3621,26.9134
3622,26.9133
3623,26.9132
3624,26.913
3625,26.9129
3626,26.9127
3627,26.9126
3628,26.9125
3629,26.9123
3630,26.9122
3631,26.9121
3632,26.9119
3633,26.9118
3634,26.9117
3635,26.9115
3636,26.9114
3637,26.9113
3638,26.9111
3639,26.911
3640,26.9108
3641,26.9107
3642,26.9106
3643,26.9104
3644,26.9103
3645,26.9102
3646,26.91
3647,26.9099
3648,26.9098
3649,26.9096
3650,26.9095
3651,26.9094
3652,26.9092
3653,26.9091
3654,26.909
3655,26.9088
3656,26.9087
3657,26.9086
3658,26.9084
3659,26.9083
3660,26.9082
3661,26.908
3662,26.9079
3663,26.9077
3664,26.9076
3665,26.9075
3666,26.9073
3667,26.9072
3668,26.9071
3669,26.9069
